Mayert, Mueller and Willms;France;Saint-Avold;35;8;Machining;STL;0;387;437;655;25;Hardwood;Milling;09.07.2019;30.11.2018;
Beier-Hoppe;Portugal;Coja;43;8;Machining;STEP;0;643;444;604;48;Chromium;Blasting;26.07.2019;05.12.2018;
Huels-Cruickshank;France;Arras;28;6;Machining;VRML/X3D;1;572;465;309;24;Alloy;Milling;17.06.2019;06.10.2018;
Goyette-Quitzon;Poland;Łapanów;44;8;Machining;3DS;0;451;547;600;76;Nickel alloy;Laser cutting;07.06.2019;18.04.2019;
Wiegand-Mayer;France;Le Chambon-Feugerolles;12;3;Machining;STL;0;475;454;134;57;Nickel alloy;Laser cutting;14.07.2019;06.04.2019;
Hessel Inc;France;La Rochelle;37;3;Machining;STL;0;473;461;662;100;Aluminium;Polishing;08.06.2019;14.02.2019;
Kris and Sons;France;Le Mans;37;9;Machining;IGES;1;471;534;681;42;Carbon steel;Welding;02.07.2019;22.05.2019;
Auer, Yundt and Friesen;France;Noyal-sur-Vilaine;50;10;Machining;VRML/X3D;1;460;550;534;49;Nickel alloy;Welding;21.07.2019;25.10.2019;
Tremblay, Kemmer and Pacocha;Austria;Altenberg bei Linz;31;7;Machining;VRML/X3D;0;540;446;575;80;Nickel alloy;Rolling;13.07.2019;03.06.2019;
Stokes LLC;Portugal;Burgau;34;1;Machining;VRML/X3D;0;562;590;340;77;Titanium;Sanding;10.07.2019;15.06.2019;
Fay, Carroll and Hegmann;France;Chalon-sur-Saône;35;5;Machining;FBX;0;506;490;469;33;Nickel alloy;Drilling;21.06.2019;07.01.2019;
Conroy, Kertzmann and Padberg;Germany;Duisburg;30;3;Machining;COLLADA;0;638;445;610;78;Aluminium;Polishing;27.07.2019;06.12.2019;
Rau-Tillman;Poland;Sypniewo;36;6;Machining;IGES;1;603;555;335;20;Iron;Blasting;21.07.2019;24.01.2019;
Hansen, Abbott and Lakin;Poland;Płoniawy-Bramura;25;6;Machining;3DS;0;588;591;579;50;Alloy;Polishing;14.07.2019;24.01.2019;
Price, Abshire and Hessel;Poland;Kaliska;11;2;Machining;STEP;0;358;486;827;41;Chromium;Rolling;29.07.2019;20.04.2019;
Wilderman-Fay;Germany;Heilbronn;35;7;Machining;FBX;1;444;678;412;50;Aluminium;Turning;05.07.2019;07.08.2019;
Macejkovic, Rosenbaum and Koch;Portugal;Quintães;22;6;Machining;STEP;1;513;576;967;55;Alloy;Chemical curing;28.06.2019;11.07.2019;
Prohaska-Schoen;France;Quimperlé;44;7;Machining;IGES;1;636;447;427;68;Alloy;Chemical curing;21.06.2019;17.11.2018;
Johnson Group;France;Nice;36;3;Machining;VRML/X3D;1;412;485;261;98;Nickel alloy;Rolling;18.06.2019;16.12.2019;
Welch Group;United Kingdom;Newbiggin;15;2;Machining;FBX;1;548;473;665;45;Hardwood;Turning;24.07.2019;14.07.2019;
Effertz, Haley and Langworth;Poland;Ostaszewo;36;3;Machining;VRML/X3D;0;658;375;400;62;Aluminium;Milling;03.06.2019;18.11.2018;
Hansen-Flatley;United Kingdom;Seaton;16;9;Machining;OBJ;1;478;549;309;27;Alloy;Drilling;17.06.2019;13.11.2018;
Cummerata, Turner and Schmitt;Portugal;Nelas;20;3;Machining;COLLADA;0;439;431;632;85;Stainless steel;Blasting;08.06.2019;28.06.2019;
Kemmer-King;Poland;Koźle;19;8;Machining;STL;1;386;496;573;26;Carbon steel;Welding;04.07.2019;20.01.2019;
Kuhlman, Steuber and Barton;Portugal;Vila Nova;45;4;Machining;3DS;1;386;450;168;32;Iron;Drilling;27.06.2019;20.06.2019;
Jacobson-Bosco;United Kingdom;Newton;39;7;Machining;3DS;0;521;436;752;89;Hardwood;Laser cutting;13.06.2019;31.10.2018;
Fisher, Harris and Dach;Portugal;Braga;46;5;Machining;OBJ;1;674;461;466;90;Tungsten;Welding;20.07.2019;16.03.2019;
Will, Beahan and Doyle;Poland;Kleszczewo;44;2;Machining;IGES;1;506;521;360;98;Stainless steel;Welding;16.07.2019;16.05.2019;
Dare, Feest and Wolff;Poland;Jakubów;21;9;Machining;STEP;0;529;566;652;78;Carbon steel;Rolling;30.06.2019;13.06.2019;
Zemlak LLC;Spain;Zamora;37;9;Machining;COLLADA;1;451;526;673;48;Chromium;Drilling;10.06.2019;17.04.2019;
Collier LLC;Poland;Namysłów;46;3;Machining;FBX;1;361;492;885;90;Hardwood;Sanding;01.07.2019;20.06.2019;
Braun, Murazik and Dickens;Poland;Tarnowiec;21;6;Machining;STEP;0;426;572;788;68;Aluminium;Milling;08.07.2019;13.04.2019;
O'Reilly, Gislason and Rodriguez;Netherlands;Amersfoort;24;4;Machining;3DS;0;505;498;76;23;Nickel alloy;Laser cutting;09.07.2019;07.11.2019;
Harber, Daugherty and Haley;Spain;Palmas De Gran Canaria, Las;22;6;Machining;VRML/X3D;1;413;662;194;63;Alloy;Milling;15.06.2019;02.12.2019;
Schulist-Bernhard;Germany;Solingen;14;4;Machining;IGES;0;372;515;399;72;Hardwood;Welding;08.07.2019;09.09.2019;
Mertz-Fisher;France;Aurillac;37;2;Machining;FBX;1;618;527;596;73;Chromium;Rolling;22.06.2019;20.09.2018;
Franecki-Hermiston;France;Paris 08;25;10;Machining;IGES;1;484;391;557;41;Tungsten;Drilling;09.06.2019;30.09.2019;
Lindgren, Williamson and Brekke;Poland;Potok Złoty;30;6;Machining;FBX;0;619;464;574;64;Stainless steel;Drilling;27.06.2019;04.04.2019;
Cummerata Inc;Poland;Wrocław;24;1;Machining;COLLADA;1;353;483;408;74;Nickel alloy;Blasting;13.06.2019;09.10.2019;
Zieme and Sons;Poland;Targowisko;37;5;Machining;3DS;0;369;373;525;61;Alloy;Rolling;14.06.2019;18.05.2019;
Hansen LLC;Portugal;Ribeira das Taínhas;20;9;Machining;IGES;1;639;589;482;61;Titanium;Turning;10.06.2019;03.12.2018;
Roberts and Sons;Portugal;Pousada;14;9;Machining;STEP;0;453;512;567;24;Carbon steel;Turning;21.07.2019;14.09.2018;
Wiegand, Cormier and Jones;France;Montigny-lès-Metz;36;2;Machining;VRML/X3D;0;415;404;435;78;Alloy;Milling;09.06.2019;04.11.2019;
Hilpert Inc;France;Épinal;19;8;Machining;FBX;1;541;478;413;79;Nickel alloy;Blasting;20.06.2019;02.10.2018;
Hilpert, Becker and Carter;France;Bobigny;16;2;Machining;COLLADA;1;635;553;692;86;Hardwood;Milling;03.07.2019;04.11.2019;
Farrell-Grady;Poland;Bałtów;37;9;Machining;STEP;0;522;428;686;22;Hardwood;Blasting;29.06.2019;24.01.2019;
Wiza, Prosacco and Durgan;Poland;Wilga;14;9;Machining;OBJ;1;425;347;356;22;Hardwood;Welding;17.06.2019;17.07.2019;
Huels, Wehner and Wehner;Poland;Chrząstowice;35;2;Machining;OBJ;1;561;666;679;31;Tungsten carbide;Turning;15.06.2019;12.08.2019;
Huels Group;Spain;Madrid;41;4;Machining;STEP;1;605;401;352;61;Aluminium;Laser cutting;08.07.2019;08.07.2019;
Kassulke, Jacobi and Ullrich;France;Chalon-sur-Saône;45;10;Machining;IGES;0;323;589;427;84;Iron;Chemical curing;04.07.2019;12.10.2018;
Beatty-Rice;Poland;Gołkowice;31;2;Machining;FBX;0;458;476;294;40;Tungsten carbide;Blasting;25.07.2019;20.10.2019;
Metz LLC;Portugal;Murça;20;4;Machining;STL;1;691;378;611;37;Tungsten;Sanding;16.06.2019;21.06.2019;
Bradtke-Bruen;Poland;Sonina;27;10;Machining;IGES;0;699;532;575;72;Hardwood;Blasting;15.06.2019;24.12.2018;
Cormier, Marquardt and Kuphal;Poland;Lisewo Malborskie;50;7;Machining;FBX;0;260;531;495;100;Nickel alloy;Blasting;02.07.2019;06.09.2018;
Auer-VonRueden;Germany;Hamburg;16;3;Machining;FBX;0;419;724;801;39;Nickel alloy;Laser cutting;03.07.2019;26.05.2019;
Pollich-Shanahan;Portugal;Igreja;46;9;Machining;IGES;1;562;437;461;32;Titanium;Welding;13.07.2019;27.06.2019;
Gusikowski, O'Conner and Greenholt;Portugal;Ribeiro;23;7;Machining;COLLADA;0;362;688;446;60;Alloy;Sanding;27.07.2019;15.10.2018;
Reilly Group;France;La Rochelle;20;10;Machining;VRML/X3D;1;485;463;523;25;Hardwood;Polishing;02.06.2019;16.10.2018;
Powlowski-Parisian;Poland;Wierzchucino;39;7;Machining;OBJ;0;362;642;409;75;Carbon steel;Rolling;20.07.2019;31.07.2019;
Swaniawski, Rowe and Wunsch;France;Créteil;34;10;Machining;FBX;0;537;591;646;90;Titanium;Drilling;05.07.2019;09.05.2019;
Wilderman-Schmidt;France;Forbach;37;8;Machining;VRML/X3D;1;367;503;695;69;Stainless steel;Blasting;16.07.2019;23.03.2019;
Bashirian, Bode and Conroy;France;Quimper;30;6;Machining;STEP;1;479;621;340;54;Chromium;Rolling;05.06.2019;15.02.2019;
Grady-Bogisich;Portugal;São Mamede;26;3;Machining;FBX;0;499;654;556;66;Iron;Welding;24.07.2019;15.10.2018;
Schoen-Krajcik;Poland;Wilkowice;33;8;Machining;IGES;0;701;529;542;57;Tungsten;Welding;19.07.2019;12.10.2019;
Marquardt-McLaughlin;France;Montpellier;49;9;Machining;OBJ;0;490;521;403;82;Tungsten carbide;Polishing;26.06.2019;27.03.2019;
Keeling, Lakin and Bartoletti;France;Puteaux;49;6;Machining;IGES;0;554;706;706;31;Alloy;Milling;06.06.2019;18.04.2019;
Mayert-Abbott;Poland;Biała Piska;28;8;Machining;3DS;1;387;480;852;99;Aluminium;Sanding;04.07.2019;01.02.2019;
Reilly, Herzog and Ritchie;Germany;Essen;17;4;Machining;IGES;0;382;645;446;86;Iron;Laser cutting;03.07.2019;12.05.2019;
Kemmer-Kreiger;France;Poitiers;39;5;Machining;FBX;0;514;494;119;39;Chromium;Rolling;29.07.2019;28.09.2018;
Ernser, Weissnat and Oberbrunner;Poland;Kup;20;5;Machining;OBJ;1;652;418;560;41;Aluminium;Milling;13.07.2019;27.08.2019;
O'Hara LLC;France;Niort;46;3;Machining;IGES;0;488;653;430;58;Tungsten carbide;Rolling;04.06.2019;17.08.2019;
Hane, Koss and Franecki;France;Saint-Gaudens;18;4;Machining;COLLADA;1;583;402;449;73;Nickel alloy;Chemical curing;03.06.2019;25.02.2019;
Sauer-Blick;France;Angoulême;12;6;Machining;STL;1;430;276;394;98;Iron;Milling;11.06.2019;07.12.2019;
Medhurst-Gutmann;Netherlands;Apeldoorn;16;2;Machining;STEP;1;619;488;784;24;Hardwood;Laser cutting;11.06.2019;01.12.2019;
Hartmann, Weimann and Romaguera;France;Rennes;32;4;Machining;3DS;0;611;406;343;89;Chromium;Welding;12.07.2019;07.05.2019;
Greenholt, Heathcote and O'Kon;France;Montaigu;14;7;Machining;FBX;1;481;542;306;97;Tungsten carbide;Milling;12.07.2019;30.06.2019;
Rath and Sons;Poland;Węgliniec;41;10;Machining;IGES;1;563;597;511;81;Stainless steel;Blasting;13.06.2019;26.11.2019;
Hodkiewicz, Leannon and Schneider;Portugal;Dafundo;14;7;Machining;3DS;1;585;541;573;70;Tungsten carbide;Sanding;29.06.2019;27.04.2019;
Brakus, Predovic and Torphy;France;Saint-Denis;40;1;Machining;VRML/X3D;0;341;497;540;75;Alloy;Blasting;27.07.2019;25.10.2019;
Jaskolski Group;Poland;Śniadowo;27;1;Machining;STL;0;382;558;652;37;Chromium;Chemical curing;01.07.2019;19.10.2018;
Powlowski and Sons;France;Caen;34;5;Machining;STL;0;577;702;754;46;Aluminium;Blasting;18.07.2019;12.09.2019;
Blick, Durgan and Kohler;France;Martigues;36;10;Machining;STL;1;724;484;568;80;Stainless steel;Turning;11.07.2019;24.11.2018;
Johns, Hickle and Rempel;Portugal;Roliça;34;7;Machining;STL;0;664;461;489;45;Stainless steel;Chemical curing;06.06.2019;09.08.2019;
Brown, Wisoky and Luettgen;Portugal;Quebradas;17;1;Machining;IGES;0;460;639;550;38;Alloy;Sanding;17.06.2019;08.01.2019;
Corwin Group;France;Avignon;39;1;Machining;COLLADA;0;483;448;331;45;Chromium;Blasting;12.07.2019;04.03.2019;
Robel and Sons;France;Le Chambon-Feugerolles;18;5;Machining;3DS;1;635;584;591;77;Chromium;Rolling;05.07.2019;03.04.2019;
Schamberger-Collier;Poland;Mońki;28;4;Machining;COLLADA;1;595;577;432;47;Tungsten;Polishing;13.07.2019;02.12.2019;
Murazik, Koelpin and Schoen;Portugal;Monte Agudo;39;7;Machining;STEP;0;490;479;256;43;Tungsten;Chemical curing;05.07.2019;21.09.2019;
Hyatt-Berge;France;Digne-les-Bains;50;10;Machining;COLLADA;0;563;512;876;52;Tungsten;Drilling;28.06.2019;29.04.2019;
Thompson and Sons;Poland;Sułkowice;17;4;Machining;FBX;0;456;513;480;84;Stainless steel;Milling;29.07.2019;30.06.2019;
DuBuque LLC;Poland;Borzęta;17;8;Machining;3DS;1;458;671;560;71;Hardwood;Turning;13.07.2019;19.09.2018;
Steuber Inc;France;Avignon;25;4;Machining;STEP;0;379;633;396;62;Tungsten carbide;Welding;09.07.2019;26.10.2019;
Kozey LLC;France;Rennes;29;4;Machining;IGES;0;490;640;585;36;Chromium;Milling;06.07.2019;23.04.2019;
Howe, Abbott and Pouros;France;Guyancourt;29;7;Machining;FBX;1;522;565;559;44;Nickel alloy;Blasting;13.07.2019;31.07.2019;
Haley, Kling and Mills;Portugal;Pataias;46;2;Machining;IGES;1;571;536;811;36;Nickel alloy;Turning;19.06.2019;12.11.2019;
Senger-Durgan;Portugal;Conde;33;10;Machining;VRML/X3D;1;617;619;322;75;Alloy;Milling;14.06.2019;13.01.2019;
Lakin, Nolan and Kemmer;Poland;Narew;31;9;Machining;OBJ;1;542;501;591;52;Alloy;Milling;14.06.2019;01.09.2018;
Romaguera, Wintheiser and Satterfield;Germany;Berlin;30;4;Machining;OBJ;1;408;581;516;61;Tungsten carbide;Rolling;24.06.2019;03.10.2018;
Wintheiser-Upton;France;Évreux;38;7;Machining;FBX;1;551;669;262;43;Titanium;Polishing;13.07.2019;15.09.2018;
Howell, Ruecker and Keebler;Netherlands;Waalwijk;32;8;Machining;OBJ;1;433;512;51;44;Aluminium;Welding;19.06.2019;02.11.2019;
Wisoky, Hirthe and Botsford;Portugal;Alenquer;40;1;Machining;STEP;1;516;378;644;62;Hardwood;Milling;18.07.2019;03.01.2019;
Koelpin Inc;France;Paris 08;26;1;Machining;VRML/X3D;0;640;471;410;63;Tungsten carbide;Chemical curing;20.07.2019;13.11.2018;
Thompson-Hilll;Portugal;Carvalho;46;8;Machining;STEP;0;506;471;433;65;Carbon steel;Turning;29.07.2019;17.06.2019;
Pfeffer, Bauch and Schowalter;France;Villeneuve-sur-Lot;46;2;Machining;STL;0;298;458;523;50;Aluminium;Polishing;06.06.2019;19.05.2019;
Rath, Padberg and Sauer;Spain;Logroño;26;4;Machining;STL;1;578;567;608;59;Tungsten carbide;Rolling;22.06.2019;01.09.2018;
Schoen Inc;Poland;Tarnowskie Góry;36;2;Machining;STEP;1;483;730;121;91;Stainless steel;Turning;09.07.2019;09.04.2019;
Emmerich and Sons;France;Gif-sur-Yvette;43;5;Machining;STL;0;525;256;309;32;Aluminium;Welding;28.06.2019;01.02.2019;
Schroeder, Heathcote and Dare;Poland;Kańczuga;18;2;Machining;IGES;0;546;516;525;89;Chromium;Sanding;20.06.2019;29.09.2019;
Wyman-Schaefer;Portugal;Sande São Lourenço;14;8;Machining;OBJ;1;445;599;61;72;Carbon steel;Milling;05.06.2019;13.11.2019;
Wintheiser, Kozey and Mueller;Belgium;Tournai;26;7;Machining;FBX;1;530;415;432;70;Chromium;Polishing;24.07.2019;17.10.2018;
Mueller, Eichmann and Klocko;Portugal;Praia da Tocha;50;1;Machining;OBJ;0;278;560;662;92;Carbon steel;Turning;16.06.2019;14.04.2019;
Reichert Inc;France;Nevers;17;1;Machining;STEP;1;580;479;431;24;Stainless steel;Milling;01.07.2019;15.07.2019;
Schamberger, Kris and Cassin;France;Orly;10;10;Machining;IGES;0;591;481;668;88;Tungsten;Welding;21.06.2019;07.02.2019;
Nikolaus-Batz;Portugal;Boucinhas;18;9;Machining;STL;1;473;496;506;74;Tungsten;Sanding;17.07.2019;04.01.2019;
Nienow-Baumbach;Poland;Orneta;19;7;Machining;IGES;0;531;652;244;25;Alloy;Drilling;22.07.2019;14.09.2018;
Goyette and Sons;Portugal;Vairão;33;7;Machining;3DS;1;439;612;656;87;Hardwood;Blasting;07.06.2019;15.07.2019;
Stoltenberg, Klocko and Lebsack;Poland;Przesmyki;13;4;Machining;COLLADA;1;563;576;410;53;Tungsten carbide;Sanding;28.06.2019;14.05.2019;
Veum-Krajcik;France;Vitrolles;50;2;Machining;VRML/X3D;1;337;406;337;86;Aluminium;Polishing;14.07.2019;22.08.2019;
Daniel, Hayes and Shanahan;Poland;Złota;19;6;Machining;COLLADA;1;471;659;45;39;Tungsten carbide;Welding;27.07.2019;12.06.2019;
Fahey-Ortiz;Poland;Skoczów;22;10;Machining;FBX;0;452;507;632;78;Carbon steel;Turning;02.06.2019;11.09.2019;
West-Legros;Poland;Skomielna Czarna;50;6;Machining;3DS;0;619;545;239;89;Nickel alloy;Rolling;04.07.2019;21.12.2018;
Ebert, Ebert and Abernathy;Poland;Trzebinia;33;10;Machining;STEP;0;346;497;681;44;Titanium;Polishing;30.06.2019;18.01.2019;
Hoeger Group;Poland;Siedleczka;37;1;Machining;STL;0;327;397;716;50;Stainless steel;Welding;01.07.2019;13.10.2018;
Metz, Miller and Purdy;France;Plérin;13;10;Machining;OBJ;1;619;360;783;83;Titanium;Milling;13.06.2019;18.11.2018;
Lowe, Schowalter and Bartoletti;France;Pont-Audemer;14;2;Machining;STEP;0;660;661;382;48;Carbon steel;Chemical curing;03.07.2019;18.11.2018;
Senger LLC;Poland;Obryte;16;6;Machining;STEP;1;462;524;316;87;Chromium;Blasting;18.06.2019;02.02.2019;
Crist, Goodwin and Cummings;Netherlands;Hengelo;44;10;Machining;3DS;0;474;453;431;81;Aluminium;Blasting;07.06.2019;04.09.2019;
Hansen, Strosin and Wiegand;Poland;Ryczów;22;7;Machining;STL;0;414;585;481;39;Chromium;Blasting;04.06.2019;07.07.2019;
Dooley LLC;France;Chennevières-sur-Marne;16;3;Machining;FBX;1;386;590;1094;53;Alloy;Chemical curing;30.06.2019;25.09.2019;
Donnelly-Bins;Portugal;Valejas;48;8;Machining;STEP;1;545;518;659;45;Iron;Sanding;08.07.2019;01.07.2019;
Rempel-Gleason;Spain;Granada;43;2;Machining;OBJ;0;646;442;511;100;Tungsten carbide;Polishing;11.07.2019;03.09.2019;
Mayer Group;Poland;Trzciana;24;8;Machining;VRML/X3D;1;432;528;276;54;Carbon steel;Laser cutting;17.07.2019;26.09.2018;
Stokes-Mitchell;Poland;Góra Kalwaria;48;6;Machining;STEP;0;669;383;362;91;Tungsten carbide;Rolling;05.07.2019;01.10.2018;
Renner, Huels and Gerhold;France;Nîmes;12;8;Machining;VRML/X3D;1;422;515;540;53;Chromium;Rolling;30.06.2019;04.12.2018;
Stanton, Kiehn and Kerluke;Poland;Mikołów;36;9;Machining;OBJ;1;463;493;895;36;Alloy;Rolling;17.07.2019;05.04.2019;
Ritchie, Huels and Price;France;Bourges;39;4;Machining;STEP;0;491;612;688;59;Alloy;Sanding;28.07.2019;02.04.2019;
Larson LLC;Portugal;Soutelo;34;7;Machining;3DS;1;376;478;360;59;Tungsten carbide;Turning;23.07.2019;29.06.2019;
Jenkins-Thompson;Netherlands;Haarlem;22;2;Machining;OBJ;1;390;509;662;89;Tungsten carbide;Laser cutting;28.07.2019;06.06.2019;
Doyle, Kris and Hoeger;Portugal;Igreja;26;3;Machining;FBX;1;494;462;545;58;Alloy;Rolling;05.06.2019;30.08.2019;
Rutherford Inc;France;Port-de-Bouc;38;10;Machining;3DS;1;396;468;176;52;Aluminium;Sanding;26.06.2019;02.10.2018;
Fahey-Gulgowski;Portugal;Breia;19;5;Machining;OBJ;1;425;414;595;55;Stainless steel;Laser cutting;17.06.2019;08.06.2019;
Hartmann, Crona and Kunze;France;Bordeaux;50;8;Machining;COLLADA;1;421;478;530;31;Chromium;Turning;13.07.2019;08.11.2019;
Schimmel-Koepp;Portugal;Agrelo;18;7;Machining;VRML/X3D;1;620;596;627;36;Chromium;Polishing;02.06.2019;01.09.2018;
Lemke-Graham;Portugal;Lages;39;3;Machining;OBJ;1;377;457;583;37;Carbon steel;Sanding;18.06.2019;15.08.2019;
Cassin, White and Reilly;Poland;Golina;20;6;Machining;STEP;1;436;424;457;95;Carbon steel;Welding;04.07.2019;05.03.2019;
Greenholt, Haley and Crist;France;Évreux;37;10;Machining;STEP;1;368;333;481;33;Iron;Blasting;26.07.2019;08.02.2019;
Beier, Conn and Gleason;Poland;Marianowo;14;10;Machining;IGES;1;574;585;334;65;Nickel alloy;Turning;07.06.2019;15.12.2019;
Beatty-Hilll;Poland;Ścinawa;48;5;Machining;FBX;1;603;668;707;29;Tungsten carbide;Rolling;07.07.2019;09.01.2019;
Pouros, Leuschke and Hilll;France;Saint-Étienne-du-Rouvray;41;6;Machining;OBJ;1;395;438;432;52;Iron;Rolling;11.07.2019;01.09.2019;
Dach Inc;Poland;Przesmyki;15;5;Machining;IGES;1;576;568;272;65;Chromium;Sanding;27.07.2019;07.09.2018;
Kuhn-Parisian;Poland;Rekowo Dolne;26;1;Machining;STEP;0;568;423;411;36;Stainless steel;Milling;10.06.2019;15.11.2018;
Rempel, Fahey and King;France;Montceau-les-Mines;38;4;Machining;OBJ;1;547;334;340;20;Hardwood;Chemical curing;23.07.2019;28.01.2019;
Kemmer, Reichel and Osinski;France;Dunkerque;36;7;Machining;STL;0;521;581;725;88;Tungsten carbide;Polishing;03.06.2019;01.08.2019;
Kulas, Dach and McClure;Portugal;Capela;47;3;Machining;STL;0;645;620;547;30;Carbon steel;Sanding;28.06.2019;01.04.2019;
Kiehn LLC;Portugal;Água de Pau;13;8;Machining;VRML/X3D;0;414;528;402;23;Alloy;Blasting;29.06.2019;17.11.2018;
Grady-Kiehn;Poland;Rawa Mazowiecka;50;5;Machining;OBJ;0;545;524;686;43;Carbon steel;Drilling;17.06.2019;14.12.2019;
Mertz-Larkin;Poland;Pantalowice;46;5;Machining;OBJ;1;505;578;891;22;Carbon steel;Turning;25.07.2019;06.07.2019;
Turcotte, Koch and Collier;Poland;Sidzina;49;3;Machining;3DS;1;371;363;523;87;Tungsten;Welding;15.07.2019;12.09.2019;
Veum, Kling and Hirthe;Poland;Pysznica;33;2;Machining;STEP;0;493;540;939;74;Iron;Drilling;30.07.2019;07.11.2019;
Homenick Inc;Portugal;Algés;37;4;Machining;COLLADA;0;538;426;559;37;Tungsten carbide;Welding;23.06.2019;29.06.2019;
Luettgen-Emard;France;Dieppe;47;1;Machining;COLLADA;0;483;398;348;56;Stainless steel;Chemical curing;23.06.2019;23.06.2019;
King-Jakubowski;Poland;Cegłów;37;6;Machining;STL;1;499;562;387;58;Stainless steel;Polishing;04.06.2019;31.05.2019;
Vandervort-Lang;France;Labège;37;4;Machining;STEP;1;289;533;598;86;Nickel alloy;Polishing;11.07.2019;23.11.2019;
Steuber, Spencer and Pollich;Poland;Pantalowice;18;10;Machining;OBJ;0;348;476;275;94;Aluminium;Sanding;06.07.2019;17.09.2018;
Goldner, Walker and Von;Portugal;Oliveira;45;7;Machining;STL;0;592;674;197;29;Titanium;Welding;28.07.2019;13.09.2019;
Keebler, Beier and Rogahn;Poland;Pantalowice;48;2;Machining;IGES;1;357;557;875;96;Tungsten;Polishing;27.07.2019;21.09.2019;
Reilly, Bradtke and Mayer;France;Villefontaine;15;2;Machining;VRML/X3D;1;497;506;588;23;Aluminium;Milling;03.07.2019;11.01.2019;
Kunze-Fisher;Poland;Syców;18;10;Machining;VRML/X3D;1;400;435;620;77;Iron;Blasting;01.07.2019;02.06.2019;
Jast LLC;France;Cluses;35;4;Machining;STL;0;529;687;150;72;Tungsten carbide;Sanding;26.06.2019;26.05.2019;
Frami-Blanda;France;La Rochelle;21;5;Machining;STEP;0;648;422;536;64;Carbon steel;Turning;18.06.2019;24.10.2019;
Brekke Inc;France;Bobigny;37;10;Machining;IGES;0;530;563;537;65;Stainless steel;Polishing;20.06.2019;26.01.2019;
Lynch-Powlowski;Portugal;Colmeal;37;8;Machining;OBJ;1;572;338;808;100;Stainless steel;Drilling;07.06.2019;17.05.2019;
Rowe-Lubowitz;France;Orsay;25;10;Machining;STL;0;669;596;30;45;Tungsten carbide;Polishing;01.06.2019;06.06.2019;
Renner LLC;Germany;Bochum;18;7;Machining;FBX;1;399;588;511;24;Tungsten carbide;Polishing;04.07.2019;22.06.2019;
Quigley, Predovic and Wolff;Germany;Freiburg im Breisgau;28;9;Machining;COLLADA;1;594;817;349;61;Tungsten carbide;Drilling;07.07.2019;27.05.2019;
Schmeler LLC;France;Avon;33;1;Machining;3DS;0;589;618;564;92;Alloy;Welding;12.06.2019;02.07.2019;
Bechtelar, O'Reilly and Aufderhar;United Kingdom;West End;38;3;Machining;FBX;1;581;451;169;48;Alloy;Sanding;23.06.2019;19.06.2019;
Gulgowski Inc;France;Lille;19;5;Machining;COLLADA;1;428;559;729;29;Carbon steel;Blasting;19.06.2019;08.07.2019;
Heaney, White and Renner;France;Argentan;40;5;Machining;STEP;0;455;510;53;83;Chromium;Blasting;07.06.2019;27.05.2019;
Schowalter and Sons;Portugal;Castro Daire;14;6;Machining;OBJ;0;482;552;340;69;Iron;Turning;22.06.2019;20.08.2019;
Treutel Inc;France;Orléans;45;4;Machining;OBJ;0;291;718;869;37;Iron;Polishing;25.07.2019;18.02.2019;
Sanford-Hintz;Portugal;Castainço;16;7;Machining;STL;0;431;599;668;61;Titanium;Laser cutting;19.07.2019;05.05.2019;
Kessler LLC;Poland;Czarnocin;11;3;Machining;IGES;0;519;494;526;22;Alloy;Polishing;16.07.2019;30.01.2019;
